concurrency_level,trial_id,thread_id,status_code,result_type,latency_ms
100,6,29,409,CONFLICT_409,0.0097
100,6,40,409,CONFLICT_409,0.0215
100,6,39,409,CONFLICT_409,0.0139
100,6,43,409,CONFLICT_409,0.0122
100,6,41,409,CONFLICT_409,0.0209
100,6,44,409,CONFLICT_409,0.0358
100,6,45,409,CONFLICT_409,0.0172
100,6,46,409,CONFLICT_409,0.0163
100,6,48,409,CONFLICT_409,0.0094
100,6,47,409,CONFLICT_409,0.0369
100,6,49,409,CONFLICT_409,0.0175
100,6,50,409,CONFLICT_409,0.0123
100,6,42,409,CONFLICT_409,0.0115
100,6,52,409,CONFLICT_409,0.0442
100,6,51,409,CONFLICT_409,0.013
100,6,53,409,CONFLICT_409,0.0099
100,6,55,409,CONFLICT_409,0.0093
100,6,56,409,CONFLICT_409,0.0108
100,6,57,409,CONFLICT_409,0.0099
100,6,58,409,CONFLICT_409,0.0367
100,6,59,409,CONFLICT_409,0.0344
100,6,60,409,CONFLICT_409,0.0178
100,6,61,409,CONFLICT_409,0.0126
100,6,62,409,CONFLICT_409,0.0118
100,6,63,409,CONFLICT_409,0.0108
100,6,54,409,CONFLICT_409,0.0105
100,6,64,409,CONFLICT_409,0.0105
100,6,65,409,CONFLICT_409,0.0398
100,6,66,409,CONFLICT_409,0.0101
100,6,67,409,CONFLICT_409,0.0099
100,6,68,409,CONFLICT_409,0.0099
100,6,69,409,CONFLICT_409,0.0091
100,6,71,409,CONFLICT_409,0.0096
100,6,72,409,CONFLICT_409,0.0093
100,6,73,409,CONFLICT_409,0.0098
100,6,74,409,CONFLICT_409,0.0096
100,6,70,409,CONFLICT_409,0.0103
100,6,75,409,CONFLICT_409,0.0134
100,6,76,409,CONFLICT_409,0.0132
100,6,77,409,CONFLICT_409,0.0093
100,6,78,409,CONFLICT_409,0.0094
100,6,79,409,CONFLICT_409,0.0089
100,6,80,409,CONFLICT_409,0.01
100,6,81,409,CONFLICT_409,0.0128
100,6,82,409,CONFLICT_409,0.0093
100,6,83,409,CONFLICT_409,0.0096
100,6,84,409,CONFLICT_409,0.0102
100,6,86,409,CONFLICT_409,0.01
100,6,85,409,CONFLICT_409,0.0095
100,6,87,409,CONFLICT_409,0.0095
100,6,88,409,CONFLICT_409,0.0093
100,6,89,409,CONFLICT_409,0.0094
100,6,91,409,CONFLICT_409,0.0165
100,6,92,409,CONFLICT_409,0.0196
100,6,93,409,CONFLICT_409,0.0204
100,6,94,409,CONFLICT_409,0.0208
100,6,95,409,CONFLICT_409,0.0189
100,6,97,409,CONFLICT_409,0.0195
100,6,96,409,CONFLICT_409,0.0193
100,6,98,409,CONFLICT_409,0.0197
100,6,90,409,CONFLICT_409,0.0191
100,6,8,409,CONFLICT_409,0.0199
100,6,7,409,CONFLICT_409,0.0197
100,7,99,200,SUCCESS_ACCEPTED,0.4254
100,7,0,409,CONFLICT_409,0.0817
100,7,1,409,CONFLICT_409,0.0338
100,7,3,409,CONFLICT_409,0.0333
100,7,4,409,CONFLICT_409,0.0238
100,7,2,409,CONFLICT_409,0.0204
100,7,5,409,CONFLICT_409,0.0228
100,7,6,409,CONFLICT_409,0.0212
100,7,7,409,CONFLICT_409,0.021
100,7,8,409,CONFLICT_409,0.0205
100,7,9,409,CONFLICT_409,0.0206
100,7,10,409,CONFLICT_409,0.0181
100,7,11,409,CONFLICT_409,0.0201
100,7,12,409,CONFLICT_409,0.0207
100,7,13,409,CONFLICT_409,0.0263
100,7,14,409,CONFLICT_409,0.0166
100,7,15,409,CONFLICT_409,0.0212
100,7,16,409,CONFLICT_409,0.0217
100,7,17,409,CONFLICT_409,0.0199
100,7,18,409,CONFLICT_409,0.1089
100,7,19,409,CONFLICT_409,0.0351
100,7,20,409,CONFLICT_409,0.0279
100,7,21,409,CONFLICT_409,0.0248
100,7,22,409,CONFLICT_409,0.0226
100,7,23,409,CONFLICT_409,0.0185
100,7,24,409,CONFLICT_409,0.0224
100,7,25,409,CONFLICT_409,0.0594
100,7,26,409,CONFLICT_409,0.0201
100,7,27,409,CONFLICT_409,0.0197
100,7,28,409,CONFLICT_409,0.0207
100,7,29,409,CONFLICT_409,0.0199
100,7,30,409,CONFLICT_409,0.0185
100,7,31,409,CONFLICT_409,0.0209
100,7,32,409,CONFLICT_409,0.0192
100,7,33,409,CONFLICT_409,0.0206
100,7,34,409,CONFLICT_409,0.0268
100,7,35,409,CONFLICT_409,0.0198
100,7,36,409,CONFLICT_409,0.1166
100,7,38,409,CONFLICT_409,0.0356
100,7,37,409,CONFLICT_409,0.0512
100,7,39,409,CONFLICT_409,0.0199
100,7,40,409,CONFLICT_409,0.0198
100,7,41,409,CONFLICT_409,0.0187
100,7,42,409,CONFLICT_409,0.0189
100,7,43,409,CONFLICT_409,0.0186
100,7,44,409,CONFLICT_409,0.0186
100,7,45,409,CONFLICT_409,0.0194
100,7,46,409,CONFLICT_409,0.017
100,7,47,409,CONFLICT_409,0.0192
100,7,48,409,CONFLICT_409,0.02
100,7,49,409,CONFLICT_409,0.0164
100,7,50,409,CONFLICT_409,0.0194
100,7,51,409,CONFLICT_409,0.0994
100,7,52,409,CONFLICT_409,0.0344
100,7,53,409,CONFLICT_409,0.0497
100,7,54,409,CONFLICT_409,0.0193
100,7,55,409,CONFLICT_409,0.0199
100,7,56,409,CONFLICT_409,0.0206
100,7,57,409,CONFLICT_409,0.0202
100,7,58,409,CONFLICT_409,0.0841
100,7,87,409,CONFLICT_409,0.0606
100,7,95,409,CONFLICT_409,0.0696
100,7,97,409,CONFLICT_409,0.0533
100,7,94,409,CONFLICT_409,0.0168
100,7,93,409,CONFLICT_409,0.0851
100,7,88,409,CONFLICT_409,0.0397
100,7,92,409,CONFLICT_409,0.014
100,7,89,409,CONFLICT_409,0.013
100,7,86,409,CONFLICT_409,0.0126
100,7,82,409,CONFLICT_409,0.0141
100,7,83,409,CONFLICT_409,0.0364
100,7,84,409,CONFLICT_409,0.035
100,7,85,409,CONFLICT_409,0.0135
100,7,81,409,CONFLICT_409,0.0123
100,7,91,409,CONFLICT_409,0.0092
100,7,80,409,CONFLICT_409,0.0098
100,7,90,409,CONFLICT_409,0.0097
100,7,75,409,CONFLICT_409,0.0095
100,7,74,409,CONFLICT_409,0.0389
100,7,96,409,CONFLICT_409,0.016
100,7,73,409,CONFLICT_409,0.0431
100,7,78,409,CONFLICT_409,0.0116
100,7,77,409,CONFLICT_409,0.0102
100,7,79,409,CONFLICT_409,0.0097
100,7,71,409,CONFLICT_409,0.0088
100,7,70,409,CONFLICT_409,0.0092
100,7,69,409,CONFLICT_409,0.0092
100,7,76,409,CONFLICT_409,0.0094
100,7,72,409,CONFLICT_409,0.0121
100,7,67,409,CONFLICT_409,0.01
100,7,68,409,CONFLICT_409,0.0103
100,7,66,409,CONFLICT_409,0.0094
100,7,65,409,CONFLICT_409,0.0419
100,7,62,409,CONFLICT_409,0.0171
100,7,61,409,CONFLICT_409,0.0374
100,7,60,409,CONFLICT_409,0.018
100,7,59,409,CONFLICT_409,0.0183
100,7,64,409,CONFLICT_409,0.0189
100,7,98,409,CONFLICT_409,0.016
100,7,63,409,CONFLICT_409,0.0192
100,8,99,200,SUCCESS_ACCEPTED,0.2408
100,8,0,409,CONFLICT_409,0.0275
100,8,1,409,CONFLICT_409,0.014
100,8,3,409,CONFLICT_409,0.0118
100,8,2,409,CONFLICT_409,0.0102
100,8,4,409,CONFLICT_409,0.0684
100,8,5,409,CONFLICT_409,0.0172
100,8,7,409,CONFLICT_409,0.0129
100,8,9,409,CONFLICT_409,0.0406
100,8,10,409,CONFLICT_409,0.0135
100,8,11,409,CONFLICT_409,0.0094
100,8,13,409,CONFLICT_409,0.0161
100,8,6,409,CONFLICT_409,0.0083
100,8,8,409,CONFLICT_409,0.0174
100,8,14,409,CONFLICT_409,0.0099
100,8,12,409,CONFLICT_409,0.0095
100,8,15,409,CONFLICT_409,0.0404
100,8,82,409,CONFLICT_409,0.0418
100,8,34,409,CONFLICT_409,0.0245
100,8,59,409,CONFLICT_409,0.0833
100,8,64,409,CONFLICT_409,0.0136
100,8,67,409,CONFLICT_409,0.0121
100,8,68,409,CONFLICT_409,0.0405
100,8,66,409,CONFLICT_409,0.0272
100,8,70,409,CONFLICT_409,0.0139
100,8,71,409,CONFLICT_409,0.0341
100,8,69,409,CONFLICT_409,0.0441
100,8,72,409,CONFLICT_409,0.0138
100,8,78,409,CONFLICT_409,0.0117
100,8,77,409,CONFLICT_409,0.011
100,8,76,409,CONFLICT_409,0.0095
100,8,79,409,CONFLICT_409,0.0099
100,8,80,409,CONFLICT_409,0.0098
100,8,61,409,CONFLICT_409,0.0099
100,8,81,409,CONFLICT_409,0.0093
100,8,83,409,CONFLICT_409,0.0191
100,8,62,409,CONFLICT_409,0.0114
100,8,60,409,CONFLICT_409,0.0111
100,8,73,409,CONFLICT_409,0.0109
100,8,88,409,CONFLICT_409,0.0113
100,8,16,409,CONFLICT_409,0.0095
100,8,89,409,CONFLICT_409,0.0109
100,8,90,409,CONFLICT_409,0.0095
100,8,91,409,CONFLICT_409,0.0078
100,8,74,409,CONFLICT_409,0.0096
100,8,75,409,CONFLICT_409,0.0094
100,8,84,409,CONFLICT_409,0.0102
100,8,94,409,CONFLICT_409,0.0098
100,8,95,409,CONFLICT_409,0.0353
100,8,93,409,CONFLICT_409,0.0551
100,8,85,409,CONFLICT_409,0.0121
100,8,86,409,CONFLICT_409,0.0621
100,8,87,409,CONFLICT_409,0.0194
100,8,96,409,CONFLICT_409,0.0128
100,8,92,409,CONFLICT_409,0.0312
100,8,97,409,CONFLICT_409,0.0107
100,8,98,409,CONFLICT_409,0.0143
100,8,19,409,CONFLICT_409,0.02
100,8,17,409,CONFLICT_409,0.0198
100,8,18,409,CONFLICT_409,0.0918
100,8,21,409,CONFLICT_409,0.0436
100,8,25,409,CONFLICT_409,0.0207
100,8,23,409,CONFLICT_409,0.0184
100,8,24,409,CONFLICT_409,0.0182
100,8,26,409,CONFLICT_409,0.0173
100,8,20,409,CONFLICT_409,0.0169
100,8,28,409,CONFLICT_409,0.0154
100,8,27,409,CONFLICT_409,0.0187
100,8,29,409,CONFLICT_409,0.0179
100,8,31,409,CONFLICT_409,0.0182
100,8,30,409,CONFLICT_409,0.0699
100,8,32,409,CONFLICT_409,0.0324
100,8,33,409,CONFLICT_409,0.0459
100,8,37,409,CONFLICT_409,0.0194
100,8,36,409,CONFLICT_409,0.0185
100,8,35,409,CONFLICT_409,0.0184
100,8,40,409,CONFLICT_409,0.0191
100,8,39,409,CONFLICT_409,0.0181
100,8,41,409,CONFLICT_409,0.0188
100,8,63,409,CONFLICT_409,0.233
100,8,44,409,CONFLICT_409,0.0655
100,8,45,409,CONFLICT_409,0.0323
100,8,43,409,CONFLICT_409,0.0275
100,8,47,409,CONFLICT_409,0.0246
100,8,46,409,CONFLICT_409,0.1101
100,8,42,409,CONFLICT_409,0.0717
100,8,49,409,CONFLICT_409,0.0687
100,8,38,409,CONFLICT_409,0.022
100,8,50,409,CONFLICT_409,0.0171
100,8,51,409,CONFLICT_409,0.0175
100,8,52,409,CONFLICT_409,0.0168
100,8,54,409,CONFLICT_409,0.0165
100,8,55,409,CONFLICT_409,0.0623
100,8,56,409,CONFLICT_409,0.0902
100,8,53,409,CONFLICT_409,0.0288
100,8,57,409,CONFLICT_409,0.0414
100,8,48,409,CONFLICT_409,0.0604
100,8,65,409,CONFLICT_409,0.0339
100,8,58,409,CONFLICT_409,0.0185
100,8,22,409,CONFLICT_409,0.0159
100,9,99,200,SUCCESS_ACCEPTED,0.2341
100,9,2,409,CONFLICT_409,0.0229
100,9,0,409,CONFLICT_409,0.0153
100,9,3,409,CONFLICT_409,0.0126
100,9,6,409,CONFLICT_409,0.0114
100,9,4,409,CONFLICT_409,0.0689
100,9,1,409,CONFLICT_409,0.0171
100,9,5,409,CONFLICT_409,0.0239
100,9,9,409,CONFLICT_409,0.0145
100,9,10,409,CONFLICT_409,0.0113
100,9,11,409,CONFLICT_409,0.0105
100,9,12,409,CONFLICT_409,0.0101
100,9,14,409,CONFLICT_409,0.0098
100,9,13,409,CONFLICT_409,0.0087
100,9,16,409,CONFLICT_409,0.0102
100,9,15,409,CONFLICT_409,0.0089
100,9,18,409,CONFLICT_409,0.0113
100,9,17,409,CONFLICT_409,0.0095
100,9,20,409,CONFLICT_409,0.0081
100,9,19,409,CONFLICT_409,0.0086
100,9,21,409,CONFLICT_409,0.0424
100,9,22,409,CONFLICT_409,0.0765
100,9,23,409,CONFLICT_409,0.0149
100,9,25,409,CONFLICT_409,0.0105
100,9,26,409,CONFLICT_409,0.0105
100,9,24,409,CONFLICT_409,0.01
100,9,28,409,CONFLICT_409,0.0121
100,9,29,409,CONFLICT_409,0.0094
100,9,31,409,CONFLICT_409,0.0096
100,9,30,409,CONFLICT_409,0.0102
100,9,27,409,CONFLICT_409,0.008
100,9,33,409,CONFLICT_409,0.0098
100,9,32,409,CONFLICT_409,0.0091
100,9,34,409,CONFLICT_409,0.0095
100,9,35,409,CONFLICT_409,0.0615
100,9,37,409,CONFLICT_409,0.0164
100,9,36,409,CONFLICT_409,0.0122
100,9,38,409,CONFLICT_409,0.0115
100,9,39,409,CONFLICT_409,0.0117
100,9,41,409,CONFLICT_409,0.0412
100,9,40,409,CONFLICT_409,0.0091
100,9,43,409,CONFLICT_409,0.0092
100,9,42,409,CONFLICT_409,0.0365
100,9,45,409,CONFLICT_409,0.018
100,9,44,409,CONFLICT_409,0.0122
100,9,46,409,CONFLICT_409,0.024
100,9,47,409,CONFLICT_409,0.0089
100,9,48,409,CONFLICT_409,0.0081
100,9,49,409,CONFLICT_409,0.0099
100,9,50,409,CONFLICT_409,0.0136
100,9,51,409,CONFLICT_409,0.0093
100,9,52,409,CONFLICT_409,0.0093
100,9,53,409,CONFLICT_409,0.0612
100,9,54,409,CONFLICT_409,0.0175
100,9,55,409,CONFLICT_409,0.0121
100,9,56,409,CONFLICT_409,0.0517
100,9,58,409,CONFLICT_409,0.008
100,9,57,409,CONFLICT_409,0.0093
100,9,60,409,CONFLICT_409,0.0089
100,9,59,409,CONFLICT_409,0.0143
100,9,61,409,CONFLICT_409,0.0103
100,9,62,409,CONFLICT_409,0.0079
100,9,64,409,CONFLICT_409,0.0097
100,9,63,409,CONFLICT_409,0.0096
100,9,65,409,CONFLICT_409,0.0082
100,9,66,409,CONFLICT_409,0.0097
100,9,67,409,CONFLICT_409,0.0103
100,9,68,409,CONFLICT_409,0.0122
100,9,69,409,CONFLICT_409,0.0098
100,9,70,409,CONFLICT_409,0.0109
100,9,71,409,CONFLICT_409,0.0092
100,9,72,409,CONFLICT_409,0.0095
100,9,75,409,CONFLICT_409,0.0078
100,9,74,409,CONFLICT_409,0.0119
100,9,73,409,CONFLICT_409,0.0095
100,9,76,409,CONFLICT_409,0.0093
100,9,77,409,CONFLICT_409,0.0091
100,9,78,409,CONFLICT_409,0.0093
100,9,79,409,CONFLICT_409,0.0094
100,9,80,409,CONFLICT_409,0.0092
100,9,81,409,CONFLICT_409,0.0094
100,9,82,409,CONFLICT_409,0.088
100,9,83,409,CONFLICT_409,0.0162
100,9,84,409,CONFLICT_409,0.0105
100,9,86,409,CONFLICT_409,0.0105
100,9,85,409,CONFLICT_409,0.0101
100,9,87,409,CONFLICT_409,0.0093
100,9,88,409,CONFLICT_409,0.0088
100,9,89,409,CONFLICT_409,0.0756
100,9,90,409,CONFLICT_409,0.014
100,9,91,409,CONFLICT_409,0.009
100,9,93,409,CONFLICT_409,0.0114
100,9,94,409,CONFLICT_409,0.0179
100,9,95,409,CONFLICT_409,0.0176
100,9,96,409,CONFLICT_409,0.0178
100,9,97,409,CONFLICT_409,0.0179
100,9,92,409,CONFLICT_409,0.0171
100,9,98,409,CONFLICT_409,0.0177
100,9,7,409,CONFLICT_409,0.0172
100,9,8,409,CONFLICT_409,0.0147
100,10,99,200,SUCCESS_ACCEPTED,0.2171
100,10,0,409,CONFLICT_409,0.0228
100,10,1,409,CONFLICT_409,0.0134
100,10,2,409,CONFLICT_409,0.0145
100,10,3,409,CONFLICT_409,0.0106
100,10,4,409,CONFLICT_409,0.013
100,10,5,409,CONFLICT_409,0.0101
100,10,6,409,CONFLICT_409,0.0101
100,10,8,409,CONFLICT_409,0.0103
100,10,9,409,CONFLICT_409,0.0097
100,10,7,409,CONFLICT_409,0.0466
100,10,19,409,CONFLICT_409,0.0922
100,10,77,409,CONFLICT_409,0.0659
100,10,44,409,CONFLICT_409,0.0446
100,10,43,409,CONFLICT_409,0.0628
100,10,41,409,CONFLICT_409,0.024
100,10,40,409,CONFLICT_409,0.0285
100,10,39,409,CONFLICT_409,0.0138
100,10,38,409,CONFLICT_409,0.0116
100,10,37,409,CONFLICT_409,0.0105
100,10,36,409,CONFLICT_409,0.0088
100,10,33,409,CONFLICT_409,0.0138
100,10,35,409,CONFLICT_409,0.0097
100,10,34,409,CONFLICT_409,0.0097
100,10,47,409,CONFLICT_409,0.0105
100,10,46,409,CONFLICT_409,0.0095
100,10,48,409,CONFLICT_409,0.0106
100,10,30,409,CONFLICT_409,0.0099
100,10,29,409,CONFLICT_409,0.0158
100,10,27,409,CONFLICT_409,0.0098
100,10,32,409,CONFLICT_409,0.0098
100,10,31,409,CONFLICT_409,0.01
100,10,28,409,CONFLICT_409,0.0094
100,10,26,409,CONFLICT_409,0.0079
100,10,42,409,CONFLICT_409,0.036
100,10,24,409,CONFLICT_409,0.0463
100,10,20,409,CONFLICT_409,0.0115
100,10,22,409,CONFLICT_409,0.0089
100,10,21,409,CONFLICT_409,0.0092
100,10,18,409,CONFLICT_409,0.0098
100,10,23,409,CONFLICT_409,0.0102
100,10,16,409,CONFLICT_409,0.0099
100,10,25,409,CONFLICT_409,0.0099
100,10,15,409,CONFLICT_409,0.0103
100,10,14,409,CONFLICT_409,0.0366
100,10,13,409,CONFLICT_409,0.0147
100,10,12,409,CONFLICT_409,0.0095
100,10,49,409,CONFLICT_409,0.0096
100,10,10,409,CONFLICT_409,0.0096
100,10,11,409,CONFLICT_409,0.0096
100,10,17,409,CONFLICT_409,0.0092
100,10,97,409,CONFLICT_409,0.0098
100,10,94,409,CONFLICT_409,0.009
100,10,92,409,CONFLICT_409,0.0091
100,10,98,409,CONFLICT_409,0.0608
100,10,96,409,CONFLICT_409,0.017
100,10,93,409,CONFLICT_409,0.0199
100,10,87,409,CONFLICT_409,0.0119
100,10,86,409,CONFLICT_409,0.01
100,10,85,409,CONFLICT_409,0.0476
100,10,84,409,CONFLICT_409,0.0229
100,10,83,409,CONFLICT_409,0.0241
100,10,81,409,CONFLICT_409,0.0242
100,10,82,409,CONFLICT_409,0.0194
100,10,80,409,CONFLICT_409,0.0228
100,10,74,409,CONFLICT_409,0.0216
100,10,75,409,CONFLICT_409,0.0241
100,10,72,409,CONFLICT_409,0.0221
100,10,73,409,CONFLICT_409,0.0238
100,10,71,409,CONFLICT_409,0.023
100,10,70,409,CONFLICT_409,0.0212
100,10,69,409,CONFLICT_409,0.0205
100,10,68,409,CONFLICT_409,0.022
100,10,63,409,CONFLICT_409,0.0212
100,10,62,409,CONFLICT_409,0.0222
100,10,61,409,CONFLICT_409,0.0242
100,10,60,409,CONFLICT_409,0.0245
100,10,59,409,CONFLICT_409,0.022
100,10,58,409,CONFLICT_409,0.0292
100,10,57,409,CONFLICT_409,0.0185
100,10,56,409,CONFLICT_409,0.0299
100,10,50,409,CONFLICT_409,0.0218
100,10,51,409,CONFLICT_409,0.0227
100,10,90,409,CONFLICT_409,0.0808
100,10,91,409,CONFLICT_409,0.0331
100,10,89,409,CONFLICT_409,0.0248
100,10,95,409,CONFLICT_409,0.0233
100,10,79,409,CONFLICT_409,0.0202
100,10,76,409,CONFLICT_409,0.0431
100,10,65,409,CONFLICT_409,0.0195
100,10,45,409,CONFLICT_409,0.0184
100,10,64,409,CONFLICT_409,0.0205
100,10,78,409,CONFLICT_409,0.0193
100,10,55,409,CONFLICT_409,0.0196
100,10,52,409,CONFLICT_409,0.0186
100,10,54,409,CONFLICT_409,0.0317
100,10,67,409,CONFLICT_409,0.0233
100,10,66,409,CONFLICT_409,0.0169
100,10,88,409,CONFLICT_409,0.02
100,10,53,409,CONFLICT_409,0.0213
100,11,99,200,SUCCESS_ACCEPTED,0.3434
100,11,2,409,CONFLICT_409,0.0945
100,11,0,409,CONFLICT_409,0.0547
100,11,3,409,CONFLICT_409,0.0977
100,11,4,409,CONFLICT_409,0.0368
100,11,5,409,CONFLICT_409,0.0294
100,11,6,409,CONFLICT_409,0.0252
100,11,7,409,CONFLICT_409,0.024
100,11,9,409,CONFLICT_409,0.0255
100,11,8,409,CONFLICT_409,0.0231
100,11,12,409,CONFLICT_409,0.0206
100,11,11,409,CONFLICT_409,0.0253
100,11,10,409,CONFLICT_409,0.0224
100,11,13,409,CONFLICT_409,0.0269
100,11,15,409,CONFLICT_409,0.0235
100,11,16,409,CONFLICT_409,0.0208
100,11,14,409,CONFLICT_409,0.0223
100,11,17,409,CONFLICT_409,0.0218
100,11,18,409,CONFLICT_409,0.0217
100,11,19,409,CONFLICT_409,0.0178
100,11,20,409,CONFLICT_409,0.0222
100,11,21,409,CONFLICT_409,0.0217
100,11,22,409,CONFLICT_409,0.023
100,11,23,409,CONFLICT_409,0.0181
100,11,25,409,CONFLICT_409,0.0239
100,11,24,409,CONFLICT_409,0.0227
100,11,26,409,CONFLICT_409,0.0224
100,11,27,409,CONFLICT_409,0.0247
100,11,29,409,CONFLICT_409,0.0212
100,11,28,409,CONFLICT_409,0.1292
100,11,30,409,CONFLICT_409,0.0385
100,11,31,409,CONFLICT_409,0.0312
100,11,33,409,CONFLICT_409,0.0269
100,11,32,409,CONFLICT_409,0.0282
100,11,34,409,CONFLICT_409,0.0238
100,11,35,409,CONFLICT_409,0.0251
100,11,37,409,CONFLICT_409,0.0233
100,11,36,409,CONFLICT_409,0.0241
100,11,39,409,CONFLICT_409,0.0848
100,11,38,409,CONFLICT_409,0.0856
100,11,40,409,CONFLICT_409,0.038
100,11,41,409,CONFLICT_409,0.0285
100,11,43,409,CONFLICT_409,0.0253
100,11,42,409,CONFLICT_409,0.0252
100,11,44,409,CONFLICT_409,0.0294
100,11,45,409,CONFLICT_409,0.0981
100,11,46,409,CONFLICT_409,0.0377
100,11,47,409,CONFLICT_409,0.0302
100,11,48,409,CONFLICT_409,0.0263
100,11,49,409,CONFLICT_409,0.0245
100,11,50,409,CONFLICT_409,0.0235
100,11,51,409,CONFLICT_409,0.0249
100,11,52,409,CONFLICT_409,0.023
100,11,53,409,CONFLICT_409,0.0227
100,11,54,409,CONFLICT_409,0.0855
100,11,56,409,CONFLICT_409,0.0403
100,11,55,409,CONFLICT_409,0.0321
100,11,59,409,CONFLICT_409,0.0261
100,11,57,409,CONFLICT_409,0.0397
100,11,58,409,CONFLICT_409,0.0224
100,11,60,409,CONFLICT_409,0.0195
100,11,61,409,CONFLICT_409,0.0259
100,11,62,409,CONFLICT_409,0.0249
100,11,63,409,CONFLICT_409,0.0223
100,11,64,409,CONFLICT_409,0.0225
100,11,66,409,CONFLICT_409,0.0225
100,11,67,409,CONFLICT_409,0.0212
100,11,65,409,CONFLICT_409,0.0188
100,11,68,409,CONFLICT_409,0.0292
100,11,69,409,CONFLICT_409,0.0214
100,11,70,409,CONFLICT_409,0.0187
100,11,71,409,CONFLICT_409,0.0208
100,11,72,409,CONFLICT_409,0.0225
100,11,74,409,CONFLICT_409,0.0223
100,11,73,409,CONFLICT_409,0.0213
100,11,75,409,CONFLICT_409,0.0216
100,11,76,409,CONFLICT_409,0.0227
100,11,77,409,CONFLICT_409,0.0213
100,11,78,409,CONFLICT_409,0.0185
100,11,79,409,CONFLICT_409,0.0216
100,11,81,409,CONFLICT_409,0.0231
100,11,80,409,CONFLICT_409,0.0235
100,11,82,409,CONFLICT_409,0.0241
100,11,83,409,CONFLICT_409,0.0241
100,11,84,409,CONFLICT_409,0.0229
100,11,85,409,CONFLICT_409,0.0238
100,11,86,409,CONFLICT_409,0.0227
100,11,87,409,CONFLICT_409,0.0218
100,11,88,409,CONFLICT_409,0.0317
100,11,89,409,CONFLICT_409,0.0218
100,11,90,409,CONFLICT_409,0.0332
100,11,91,409,CONFLICT_409,0.0263
100,11,92,409,CONFLICT_409,0.0234
100,11,93,409,CONFLICT_409,0.0221
100,11,94,409,CONFLICT_409,0.1045
100,11,97,409,CONFLICT_409,0.0608
100,11,1,409,CONFLICT_409,0.0799
100,11,96,409,CONFLICT_409,0.0134
100,11,98,409,CONFLICT_409,0.0091
100,11,95,409,CONFLICT_409,0.008
100,12,99,200,SUCCESS_ACCEPTED,0.3628
100,12,0,409,CONFLICT_409,0.0476
100,12,3,409,CONFLICT_409,0.0738
100,12,1,409,CONFLICT_409,0.0361
100,12,5,409,CONFLICT_409,0.029
100,12,6,409,CONFLICT_409,0.0271
100,12,8,409,CONFLICT_409,0.0246
100,12,4,409,CONFLICT_409,0.1326
100,12,9,409,CONFLICT_409,0.039
100,12,7,409,CONFLICT_409,0.0315
100,12,10,409,CONFLICT_409,0.0238
100,12,12,409,CONFLICT_409,0.0233
100,12,11,409,CONFLICT_409,0.0239
100,12,13,409,CONFLICT_409,0.0223
100,12,14,409,CONFLICT_409,0.0237
100,12,15,409,CONFLICT_409,0.032
100,12,16,409,CONFLICT_409,0.0288
100,12,17,409,CONFLICT_409,0.0236
100,12,18,409,CONFLICT_409,0.0213
100,12,20,409,CONFLICT_409,0.0826
100,12,19,409,CONFLICT_409,0.039
100,12,21,409,CONFLICT_409,0.0278
100,12,22,409,CONFLICT_409,0.0254
100,12,23,409,CONFLICT_409,0.0263
100,12,24,409,CONFLICT_409,0.0229
100,12,25,409,CONFLICT_409,0.0228
100,12,26,409,CONFLICT_409,0.0236
100,12,27,409,CONFLICT_409,0.0299
100,12,28,409,CONFLICT_409,0.0214
100,12,29,409,CONFLICT_409,0.0208
100,12,30,409,CONFLICT_409,0.0225
100,12,31,409,CONFLICT_409,0.0986
100,12,32,409,CONFLICT_409,0.04
100,12,34,409,CONFLICT_409,0.0284
100,12,33,409,CONFLICT_409,0.0243
100,12,35,409,CONFLICT_409,0.0227
100,12,36,409,CONFLICT_409,0.0222
100,12,37,409,CONFLICT_409,0.0214
100,12,38,409,CONFLICT_409,0.0181
100,12,39,409,CONFLICT_409,0.0207
100,12,40,409,CONFLICT_409,0.0202
100,12,41,409,CONFLICT_409,0.1112
100,12,42,409,CONFLICT_409,0.0393
100,12,43,409,CONFLICT_409,0.0289
100,12,44,409,CONFLICT_409,0.0379
100,12,45,409,CONFLICT_409,0.0773
100,12,46,409,CONFLICT_409,0.0382
100,12,47,409,CONFLICT_409,0.0287
100,12,48,409,CONFLICT_409,0.0268
100,12,50,409,CONFLICT_409,0.0224
100,12,49,409,CONFLICT_409,0.0223
100,12,51,409,CONFLICT_409,0.0217
100,12,53,409,CONFLICT_409,0.0937
100,12,96,409,CONFLICT_409,0.0365
100,12,90,409,CONFLICT_409,0.0216
100,12,88,409,CONFLICT_409,0.0183
100,12,89,409,CONFLICT_409,0.075
100,12,86,409,CONFLICT_409,0.0593
100,12,87,409,CONFLICT_409,0.0137
100,12,85,409,CONFLICT_409,0.0121
100,12,79,409,CONFLICT_409,0.0109
100,12,78,409,CONFLICT_409,0.0108
100,12,84,409,CONFLICT_409,0.0101
100,12,76,409,CONFLICT_409,0.01
100,12,93,409,CONFLICT_409,0.0105
100,12,92,409,CONFLICT_409,0.0455
100,12,77,409,CONFLICT_409,0.0269
100,12,73,409,CONFLICT_409,0.012
100,12,74,409,CONFLICT_409,0.0116
100,12,94,409,CONFLICT_409,0.011
100,12,72,409,CONFLICT_409,0.0108
100,12,83,409,CONFLICT_409,0.0113
